1	275	4,4	20,7	0,0	8,3	
1	276	8,0	16,4	0,0	8,3	
1	277	10,1	18,5	11,0	5,0	
1	278	3,2	20,5	0,0	6,8	
1	279	3,3	25,2	0,0	8,3	
1	280	12,6	17,1	0,0	11,0	
1	281	6,3	24,2	0,0	10,1	
1	282	9,0	20,3	0,0	7,2	
1	283	2,6	21,3	0,0	10,0	
1	284	6,7	23,7	0,0	13,9	
1	285	7,6	26,1	0,0	15,2	
1	286	9,8	17,4	0,0	11,2	
1	287	4,8	19,6	0,0	13,8	
1	288	2,0	19,7	0,0	10,1	
1	289	4,0	21,9	0,0	14,2	
1	290	2,6	21,0	0,0	13,2	
1	291	6,0	21,2	0,0	14,9	
1	292	7,1	18,2	0,0	15,8	
1	293	5,2	21,5	0,0	15,3	
1	294	7,2	22,4	0,0	13,5	
1	295	4,5	20,2	0,0	14,8	
1	296	4,6	22,0	0,0	15,6	
1	297	9,3	20,7	0,0	10,2	
1	298	11,4	23,3	0,0	14,1	
1	299	9,5	15,7	31,4	5,4	
1	300	7,9	23,6	0,0	9,8	
1	301	5,6	19,2	0,0	15,9	
1	302	13,7	28,5	0,0	17,4	
1	303	5,7	19,1	0,0	16,0	
1	304	10,6	28,8	0,0	12,0	
1	305	5,7	21,6	0,0	13,9	
1	306	11,7	26,3	0,0	11,5	
1	307	7,7	26,1	0,0	12,7	
1	308	12,2	29,6	0,0	13,4	
1	309	7,1	25,2	0,0	11,2	
1	310	4,8	21,8	0,0	13,4	
1	311	6,4	25,3	0,0	16,7	
1	312	8,6	16,4	0,3	6,4	
1	313	6,2	20,4	0,3	8,5	
1	314	8,4	25,6	0,0	15,1	
1	315	8,4	27,7	0,0	13,7	
1	316	5,3	21,0	0,0	13,6	
1	317	8,7	26,1	0,0	14,9	
1	318	7,0	25,6	0,0	18,5	
1	319	7,2	30,8	0,0	16,2	
1	320	7,4	29,8	0,0	19,3	
1	321	11,5	23,3	0,0	18,1	
1	322	4,4	24,0	0,0	16,8	
1	323	10,9	19,2	0,0	17,9	
1	324	8,3	26,5	0,0	11,1	
1	325	15,1	32,4	0,0	19,0	
1	326	5,6	30,2	0,0	13,2	
1	327	9,2	30,4	0,0	18,4	
1	328	6,2	29,7	0,0	12,7	
1	329	10,2	27,3	0,0	15,5	
1	330	5,9	22,9	0,0	16,5	
1	331	6,1	22,1	0,0	18,2	
1	332	10,6	34,0	0,0	17,3	
1	333	6,7	30,2	0,0	19,6	
1	334	6,6	29,7	0,0	16,8	
1	335	8,9	16,6	0,0	18,8	
1	336	8,0	25,6	0,0	18,0	
1	337	8,1	28,8	0,0	18,2	
1	338	13,4	31,2	0,0	19,8	
1	339	8,2	26,0	0,0	19,7	
1	340	11,4	32,3	0,0	18,2	
1	341	7,0	15,4	0,0	18,1	
1	342	10,3	26,8	0,0	18,6	
1	343	9,7	31,1	0,0	18,8	
1	344	10,3	17,3	0,0	18,0	
1	345	8,6	30,6	0,0	15,9	
1	346	8,4	30,4	0,0	18,7	
1	347	9,8	28,5	0,0	19,4	
1	348	9,3	14,9	0,0	18,2	
1	349	9,8	28,4	0,0	15,0	
1	350	9,9	30,1	0,0	16,4	
1	351	11,9	30,8	0,0	19,1	
1	352	9,1	25,3	0,0	21,6	
1	353	13,9	32,9	0,0	15,3	
1	354	8,0	27,4	0,0	18,0	
1	355	12,1	29,8	0,0	15,3	
1	356	17,3	29,4	0,0	20,5	
1	357	9,1	21,4	0,0	18,6	
1	358	6,7	33,0	0,0	21,3	
1	359	7,6	29,4	0,0	16,4	
1	360	12,1	28,7	0,0	15,2	
1	361	14,3	33,3	0,0	20,7	
1	362	9,3	29,8	0,0	19,5	
1	363	12,4	31,5	0,0	18,4	
1	364	12,3	28,2	0,0	21,7	
1	365	11,1	28,5	0,0	16,6	
2	1	10,2	30,1	0,0	18,3	
2	2	10,7	32,2	0,0	17,7	
2	3	9,8	29,3	0,0	18,9	
2	4	8,6	29,5	0,0	15,0	
2	5	10,9	27,9	0,0	17,9	
2	6	12,9	24,3	0,0	19,6	
2	7	12,0	31,8	0,0	15,1	
2	8	11,0	31,9	0,0	11,9	
2	9	13,0	32,9	0,0	18,1	
2	10	6,1	31,9	0,0	16,9	
2	11	13,1	31,3	0,0	18,7	
2	12	13,1	31,1	0,0	16,5	
2	13	11,4	33,5	0,0	17,9	
2	14	13,9	30,9	0,0	15,7	
2	15	12,1	29,2	0,0	17,4	
2	16	13,1	29,9	0,0	20,0	
2	17	13,1	28,9	0,0	17,0	
2	18	5,2	31,9	0,0	15,7	
2	19	12,3	27,9	0,0	15,4	
2	20	11,1	33,8	0,0	18,3	
2	21	13,1	29,9	0,0	10,1	
2	22	5,4	31,9	0,0	16,2	
2	23	8,1	30,9	0,0	16,1	
2	24	13,0	28,9	0,0	19,0	
2	25	10,1	34,9	0,0	20,2	
2	26	7,8	28,7	0,0	16,9	
2	27	11,0	33,5	0,0	15,7	
2	28	11,8	26,7	0,0	18,0	
2	29	8,3	35,3	0,0	14,2	
2	30	9,8	31,8	0,0	15,8	
2	31	10,0	33,0	0,0	14,5	
2	32	13,0	35,9	0,0	16,2	
2	33	11,0	28,1	0,0	15,2	
2	34	12,4	33,9	0,0	16,1	
2	35	13,0	33,0	0,0	14,2	
2	36	11,0	32,3	0,0	16,5	
2	37	6,2	29,0	0,0	16,5	
2	38	10,5	31,9	0,0	13,7	
2	39	9,8	32,9	0,0	17,3	
2	40	10,5	31,8	0,0	14,5	
2	41	10,0	29,9	0,0	16,4	
2	42	9,9	30,9	0,0	12,7	
2	43	11,0	27,5	0,0	15,2	
2	44	11,0	31,9	0,0	16,9	
2	45	12,0	29,9	0,0	18,2	
2	46	15,4	34,7	0,0	11,9	
2	47	9,9	23,9	0,0	14,8	
2	48	9,9	35,1	0,0	13,4	
2	49	6,8	32,3	0,0	16,8	
2	50	8,7	32,9	0,0	16,4	
2	51	10,7	31,8	0,0	13,0	
2	52	11,5	27,3	0,3	8,9	
2	53	8,5	35,7	0,0	14,4	
2	54	13,6	33,0	0,0	15,3	
2	55	15,7	30,1	0,0	14,2	
2	56	12,4	30,3	0,0	12,9	
2	57	11,4	24,8	0,0	14,3	
2	58	10,0	28,1	0,0	16,3	
2	59	10,2	30,4	0,0	17,1	
2	60	9,3	32,3	0,0	7,8	
2	61	6,4	29,5	0,0	10,6	
2	62	6,6	26,4	0,0	14,0	
2	63	9,6	27,8	0,0	13,3	
2	64	6,0	26,1	0,0	13,9	
2	65	9,2	28,0	0,0	11,1	
2	66	5,7	23,0	0,0	13,9	
2	67	6,7	30,7	0,0	15,6	
2	68	8,6	30,2	0,0	12,3	
2	69	7,5	19,4	0,0	11,4	
2	70	7,4	27,1	0,0	13,2	
2	71	9,7	29,0	0,0	9,7	
2	72	9,2	27,4	0,0	12,3	
2	73	8,4	28,9	0,0	12,8	
2	74	14,7	25,6	0,0	9,7	
2	75	10,9	28,9	0,0	13,1	
2	76	7,9	30,4	0,0	11,0	
2	77	5,0	17,6	0,3	5,6	
2	78	5,8	26,7	0,0	8,7	
2	79	7,0	23,8	0,0	8,6	
2	80	10,5	26,2	0,0	9,8	
2	81	10,0	30,1	0,0	9,3	
2	82	6,5	27,9	0,0	11,2	
2	83	7,1	27,9	0,0	8,6	
2	84	9,1	21,6	0,0	10,2	
2	85	6,3	25,8	0,0	8,5	
2	86	4,3	27,6	0,0	8,7	
2	87	4,9	20,2	0,0	10,1	
2	88	9,7	22,0	0,0	9,1	
2	89	10,5	22,0	0,0	7,6	
2	90	12,4	28,5	0,0	8,8	
2	91	9,6	20,2	1,2	6,0	
2	92	7,3	25,8	0,0	8,2	
2	93	8,0	26,4	0,0	9,0	
2	94	11,3	17,6	30,2	8,8	
2	95	10,8	17,6	0,3	8,8	
2	96	4,9	20,6	9,3	4,7	
2	97	6,5	21,7	2,5	4,7	
2	98	9,4	19,7	0,3	6,5	
2	99	4,1	19,6	0,3	6,8	
2	100	6,8	14,0	0,3	3,6	
2	101	5,2	26,2	0,0	6,6	
2	102	5,7	28,1	0,0	4,4	
2	103	9,0	20,7	10,9	6,4	
2	104	3,3	22,3	0,0	6,3	
2	105	7,0	22,1	0,0	7,0	
2	106	4,9	16,4	0,0	5,1	
2	107	1,8	22,2	0,0	5,5	
2	108	8,7	20,7	0,3	4,5	
2	109	12,6	21,3	0,0	5,0	
2	110	8,7	20,7	0,3	4,0	
2	111	8,7	20,7	13,7	5,8	
2	112	2,0	18,2	0,0	5,2	
2	113	6,0	20,6	0,0	6,2	
2	114	4,2	17,9	0,0	6,4	
2	115	1,1	20,6	0,0	5,5	
2	116	7,6	13,3	0,0	6,0	
2	117	1,7	16,7	0,0	6,1	
2	118	3,8	25,5	0,0	4,8	
2	119	11,2	20,2	0,0	3,7	
2	120	5,4	16,7	0,0	5,6	
2	121	9,2	24,0	0,0	6,0	
2	122	8,2	20,3	0,3	5,0	
2	123	11,2	16,3	2,3	2,6	
2	124	0,3	14,6	0,3	4,6	
2	125	8,4	17,9	0,0	4,4	
2	126	0,9	19,4	0,3	4,0	
2	127	2,5	19,3	0,0	6,2	
2	128	3,7	13,0	0,0	5,7	
2	129	0,7	23,6	0,0	3,6	
2	130	9,2	16,6	10,7	3,6	
2	131	6,8	10,2	19,0	4,8	
2	132	6,7	7,6	0,3	3,8	
2	133	6,1	16,3	0,0	3,7	
2	134	7,0	17,0	7,4	4,3	
2	135	-0,2	11,1	0,7	2,7	
2	136	2,0	20,9	0,0	4,6	
2	137	8,3	14,2	0,0	3,4	
2	138	9,8	15,8	0,0	3,6	
2	139	4,2	20,1	0,3	2,4	
2	140	3,0	17,7	0,0	3,4	
2	141	4,7	11,6	0,0	4,4	
2	142	6,0	13,9	9,9	3,4	
2	143	3,0	11,9	0,7	1,9	
2	144	6,4	21,5	0,0	4,2	
2	145	2,7	14,9	0,0	3,1	
2	146	11,3	16,3	0,4	3,2	
2	147	-1,6	16,2	0,0	3,8	
2	148	6,4	16,1	0,3	3,8	
2	149	9,0	16,2	2,7	3,1	
2	150	-0,3	14,2	0,0	3,4	
2	151	3,4	13,8	0,4	3,0	
2	152	3,0	21,4	0,0	4,3	
2	153	5,0	16,7	1,0	3,3	
2	154	7,0	15,7	67,8	1,7	
2	155	5,9	9,3	1,1	1,7	
2	156	-1,2	13,8	0,0	2,6	
2	157	5,6	7,6	1,1	3,3	
2	158	3,1	17,2	0,0	3,0	
2	159	0,7	12,3	4,7	1,9	
2	160	5,2	16,3	1,3	3,2	
2	161	0,4	12,2	26,8	2,7	
2	162	6,2	12,1	0,0	3,2	
2	163	-2,2	12,2	3,5	3,1	
2	164	1,0	12,2	0,0	1,8	
2	165	1,8	11,9	0,0	2,3	
2	166	2,1	12,8	1,1	3,3	
2	167	0,2	11,0	1,1	3,1	
2	168	-1,7	7,9	8,1	3,2	
2	169	1,8	9,4	0,0	3,2	
2	170	0,7	5,4	1,2	2,9	
2	171	4,3	12,8	10,8	2,2	
2	172	6,1	14,8	2,1	2,4	
2	173	10,1	10,8	13,6	1,6	
2	174	4,4	17,4	0,0	2,6	
2	175	8,5	18,4	1,1	2,2	
2	176	-0,6	11,6	0,0	3,5	
2	177	-2,4	10,6	25,2	2,8	
2	178	4,6	16,2	18,1	3,4	
2	179	7,5	14,1	8,8	2,9	
2	180	7,1	7,1	0,0	2,8	
2	181	0,5	15,1	0,0	2,5	
2	182	7,3	13,4	0,3	2,2	
2	183	-0,3	13,8	0,0	3,8	
2	184	1,9	12,9	0,0	4,1	
2	185	1,7	10,2	0,0	2,5	
2	186	-1,9	3,7	0,0	3,4	
2	187	0,0	13,7	0,3	2,0	
2	188	-1,5	10,7	0,3	3,0	
2	189	-4,4	16,6	0,3	3,5	
2	190	4,0	10,0	0,4	3,0	
2	191	5,4	13,0	0,0	2,6	
2	192	-0,1	9,6	10,3	2,8	
2	193	6,4	16,0	6,5	4,5	
2	194	5,5	6,7	0,5	2,1	
2	195	1,3	15,7	0,0	2,6	
2	196	1,9	12,9	0,0	1,8	
2	197	1,9	14,9	0,4	3,2	
2	198	4,4	15,7	0,0	2,7	
2	199	-0,1	17,7	0,4	3,0	
2	200	1,9	11,6	0,0	3,7	
2	201	1,9	10,7	0,3	3,2	
2	202	4,7	10,5	0,4	2,2	
2	203	1,7	12,3	30,0	2,0	
2	204	3,0	5,1	7,3	3,3	
2	205	6,7	13,1	0,0	3,9	
2	206	-0,5	11,8	1,2	3,8	
2	207	3,5	14,4	0,3	3,1	
2	208	0,1	13,7	10,5	3,2	
2	209	4,3	13,6	0,0	3,4	
2	210	1,6	13,8	0,4	3,2	
2	211	5,5	7,5	0,3	4,5	
2	212	-1,7	6,8	2,5	3,4	
2	213	1,0	14,4	0,0	4,6	
2	214	7,4	12,5	0,0	4,7	
2	215	2,1	13,0	0,0	4,8	
2	216	4,8	13,8	154,1	4,9	
2	217	7,0	14,3	0,0	3,9	
2	218	0,1	12,2	0,3	3,3	
2	219	-3,2	22,0	0,3	3,6	
2	220	1,4	10,7	0,3	5,2	
2	221	2,0	15,8	0,0	3,8	
2	222	3,8	12,3	79,2	3,8	
2	223	0,6	9,9	1,6	6,3	
2	224	3,8	15,5	0,0	5,4	
2	225	-0,4	13,5	53,4	5,2	
2	226	1,6	12,6	30,1	4,8	
2	227	9,0	9,0	0,0	4,5	
2	228	-1,5	10,3	0,3	2,6	
2	229	2,4	12,0	0,0	7,1	
2	230	-1,2	16,1	0,0	6,9	
2	231	5,0	12,8	2,3	4,9	
2	232	-1,2	14,0	0,3	3,7	
2	233	1,3	15,5	0,3	5,4	
2	234	0,6	12,9	30,3	3,6	
2	235	1,6	10,8	14,5	5,0	
2	236	0,7	18,0	0,0	5,7	
2	237	2,0	12,0	0,0	8,3	
2	238	3,9	9,6	0,3	3,1	
2	239	10,7	13,1	0,3	3,1	
2	240	0,0	21,1	0,0	8,5	
2	241	9,2	14,0	36,8	5,4	
2	242	1,6	15,5	0,0	4,5	
2	243	8,2	20,8	0,0	9,4	
2	244	7,4	13,3	8,4	4,5	
2	245	4,8	18,3	0,0	6,7	
2	246	5,6	24,1	0,0	6,5	
2	247	1,1	12,3	0,0	4,2	
2	248	7,8	13,4	2,4	5,4	
2	249	6,9	13,8	0,3	3,5	
2	250	2,8	22,2	0,0	6,8	
2	251	5,9	13,1	0,0	7,0	
2	252	0,7	16,4	0,0	8,4	
2	253	7,0	21,1	0,0	6,6	
2	254	8,9	18,4	0,0	6,9	
2	255	3,9	22,7	0,0	6,4	
2	256	2,6	19,7	0,0	5,4	
2	257	7,9	22,4	0,0	5,9	
2	258	6,5	17,8	0,0	8,1	
2	259	4,0	15,7	0,0	6,1	
2	260	2,2	22,2	0,0	11,0	
2	261	0,0	19,2	0,0	7,6	
2	262	6,1	20,9	0,0	9,2	
2	263	4,7	16,3	0,0	11,4	
2	264	8,4	16,8	0,0	9,4	
2	265	11,1	18,5	0,0	7,2	
2	266	4,6	15,8	0,0	9,6	
2	267	5,7	18,1	0,0	8,4	
2	268	0,6	19,1	0,0	8,2	
2	269	3,6	15,2	0,0	10,9	
2	270	1,7	16,3	0,0	12,7	
2	271	4,5	18,4	0,0	11,0	
2	272	5,3	22,8	0,0	4,6	
2	273	4,5	17,6	0,0	9,7	
2	274	1,1	24,9	0,0	10,1	
2	275	9,2	20,6	0,0	13,3	
2	276	10,1	24,8	0,0	9,3	
2	277	11,4	14,5	1,8	7,7	
2	278	9,3	16,8	0,0	8,4	
2	279	4,3	20,8	0,0	6,6	
2	280	7,8	17,4	0,0	11,9	
2	281	10,3	20,2	0,0	12,5	
2	282	1,9	26,3	0,0	7,6	
2	283	6,3	24,5	0,0	12,6	
2	284	7,0	23,6	0,0	8,5	
2	285	10,9	17,9	2,6	12,1	
2	286	4,9	21,6	0,0	13,3	
2	287	2,9	26,1	0,0	14,4	
2	288	6,2	25,7	0,0	14,7	
2	289	10,5	18,6	0,0	12,8	
2	290	1,8	18,0	0,0	11,9	
2	291	0,2	21,2	0,0	8,6	
2	292	0,9	22,3	0,0	11,6	
2	293	7,2	25,2	0,0	13,0	
2	294	3,4	27,5	0,0	12,5	
2	295	3,5	18,5	0,0	14,5	
2	296	8,7	31,1	0,0	16,1	
2	297	4,7	20,5	0,0	14,3	
2	298	7,1	22,3	0,0	14,2	
2	299	10,8	28,1	0,0	9,1	
